KOI|KID|Kepmag|T0|T0err|P|Perr|adrs|adrserr|rdr|rdrerr|rdrerr1|rdrerr2|Rp|Rperr|Rperr1|Rperr2|b|berr|berr1|berr2|incl|tdur|tdurerr|teff|tefferr|tefferr1|tefferr2|logg|loggerr|loggerr1|loggerr2|Mstar|Mstarerr|Mstarerr1|Mstarerr2|Rstar|Rstarerr|Rstarerr1|Rstarerr2|Age|Ageerr|asemi|Teq|Tdepth|Tdeptherr|SN|RA|DEC|limb1|limb2|limb3|limb4|rhostar|rhostarerr1|rhostarerr2|Srad|Sraderr1|Sraderr2
1690.01|6470917|13.458|133.0253982|0.0044162|1.506021760|0.000008032|4.719438|1.05313|0.011590|0.000472|+0.000397|-0.000546|1.13|0.30|+0.47|-0.14|0.2761|0.2376|+0.1991|-0.2761|86.52|2.39372|0.13677|6065|181|185|-177|4.454|0.1875|0.095|-0.28|0.833|0.084|0.109|-0.059|0.896|0.237|0.365|-0.110|0|0|0.0242|1628|156.7|9.5|19.5|19.94017|41.88746|0.3179|0.2984|0|0|0.87673|+0.19564|-0.37621|1660.03|2047.86|-525.30
1691.01|6611330|13.733|136.4941090|0.0009050|35.145755833|0.000035115|65.524767|9.54359|0.498216|0.285510|+0.201486|-0.369534|42.60|10.33|+16.86|-3.81|1.3958|0.3133|+0.2073|-0.4192|88.81|2.23151|0.03743|5437|193|213|-173|4.554|0.1405|0.045|-0.236|0.801|0.098|0.123|-0.073|0.783|0.190|0.310|-0.070|0|0|0.1951|480|7258.6|104.4|90.2|19.55587|42.01631|0.4365|0.2424|0|0|4.30852|+0.62753|-0.41762|12.60|16.02|-3.42
1692.01|6616218|10.778|137.2648693|0.0005266|5.960401080|0.000003643|10.942135|4.40684|0.028909|0.001378|+0.000131|-0.002626|2.87|0.24|+0.36|-0.12|0.7730|0.2970|+0.0800|-0.5141|85.94|2.83458|0.04393|5497|100.5|85|-116|4.533|0.0675|0.018|-0.117|1.028|0.0465|0.015|-0.078|0.909|0.075|0.114|-0.037|0|0|0.0650|907|823.9|5.8|160.5|19.64494|42.07558|0.4815|0.2174|0|0|0.69761|+1.40478|-0.29643|159.81|55.41|-24.77
1692.02|6616218|10.778|133.3210914|0.0039102|2.461066551|0.000011034|8.365479|2.57390|0.008155|0.000333|+0.000324|-0.000342|0.81|0.07|+0.10|-0.03|0.2820|0.2319|+0.1819|-0.2818|88.24|2.18145|0.09038|5497|100.5|85|-116|4.533|0.0675|0.018|-0.117|1.028|0.0465|0.015|-0.078|0.909|0.075|0.114|-0.037|0|0|0.0360|1218|80.9|4.3|22.2|19.64494|42.07558|0.4815|0.2174|0|0|1.82845|+0.56258|-0.53049|520.99|180.65|-80.75
1693.01|6696462|13.273|137.2329147|0.0006999|3.403743097|0.000002982|5.416307|0.12421|0.758906|0.293987|+0.063109|-0.524865|70.52|17.73|+29.59|-5.88|1.7329|0.2997|+0.0520|-0.5474|71.62|1.52839|0.04073|5601|153|160|-146|4.536|0.158|0.035|-0.281|0.909|0.0885|0.095|-0.082|0.851|0.214|0.357|-0.071|0|0|0.0429|1100|853.5|18.2|60.3|19.55061|42.12663|0.4226|0.2505|0|0|0.25945|+0.00595|-0.06575|346.59|435.07|-84.61
1694.01|6699368|12.848|131.5419791|0.0008558|3.690316844|0.000003874|5.320649|2.21251|0.084138|0.029677|+0.000311|-0.059043|9.68|2.62|+4.13|-1.11|1.0530|0.0549|+0.0163|-0.0936|78.50|1.39393|0.07219|6120|175|158|-192|4.395|0.181|0.081|-0.281|1.003|0.1465|0.180|-0.113|1.054|0.285|0.449|-0.121|0|0|0.0469|1280|485.9|14.9|45.3|19.60100|42.13919|0.3324|0.2965|0|0|0.20923|+0.17401|-0.07941|634.09|793.70|-196.71
1695.01|6803855|12.257|148.8131963|0.0077672|71.451777474|0.000752262|91.541376|9.36125|0.014165|0.000592|+0.000654|-0.000530|2.30|0.92|+1.21|-0.63|0.0884|0.2162|+0.3440|-0.0884|89.95|6.02447|0.24085|6148|184.5|166|-203|4.132|0.25|0.239|-0.261|1.094|0.2245|0.298|-0.151|1.488|0.594|0.781|-0.406|0|0|0.3475|561|238.2|15.7|16.5|19.88763|42.24744|0.3302|0.2984|0|0|2.84239|+0.29067|-1.03644|23.44|37.20|-12.60
1696.01|6891366|12.189|132.7231170|0.0028797|1.752559335|0.000005532|3.206809|1.25748|0.011452|0.000976|+0.001493|-0.000458|1.48|0.57|+0.93|-0.21|0.6307|0.2587|+0.0070|-0.5104|78.50|3.40376|0.07663|6221|178.5|153|-204|4.333|0.2205|0.100|-0.341|1.090|0.2045|0.290|-0.119|1.180|0.453|0.744|-0.162|0|0|0.0293|1741|142.0|3.7|45.6|19.91834|42.39323|0.3255|0.3012|0|0|0.20311|+0.15929|-0.14754|2174.09|4195.79|-758.01
1697.01|6891637|13.394|132.7280495|0.0031875|1.752550016|0.000006307|1.347213|0.65929|0.123164|0.048722|+0.028234|-0.069210|7.20|0.57|+0.49|-0.65|1.0779|0.2511|+0.0299|-0.4723|36.67|5.37264|0.70250|4421|137.5|130|-145|4.705|0.0465|0.060|-0.033|0.529|0.0355|0.039|-0.032|0.535|0.042|0.037|-0.048|0|0|0.0230|941|1003.9|58.3|43.4|19.92148|42.39464|0.5495|0.1688|0|0|0.01506|+0.20636|-0.00257|184.99|52.46|-50.85
1698.01|6975615|12.820|133.1555490|0.0030816|2.065349215|0.000008708|5.350454|1.61328|0.012717|0.000466|+0.000319|-0.000613|1.04|1.02|+1.93|-0.11|0.4472|0.2356|+0.0535|-0.4177|85.37|2.70202|0.11239|5266|160.5|173|-148|4.536|0.465|0.078|-0.852|0.702|0.118|0.191|-0.045|0.749|0.734|1.388|-0.081|0|0|0.0282|1197|189.4|8.8|25.5|19.89987|42.46641|0.4513|0.2352|0|0|0.67927|+0.40963|-0.08753|485.51|4012.24|-140.95
1699.01|7137725|11.816|132.4783004|0.0024813|2.253553818|0.000006149|3.570119|1.62246|0.010716|0.000959|+0.001512|-0.000405|1.61|0.64|+0.95|-0.33|0.6813|0.2055|+0.1235|-0.2875|79.07|3.69601|0.07806|6517|204|170|-238|4.241|0.232|0.140|-0.324|1.203|0.2395|0.291|-0.188|1.375|0.544|0.810|-0.277|0|0|0.0358|1782|121.2|2.8|55.2|19.80812|42.67332|0.2919|0.3110|0|0|0.16950|+0.15406|-0.07250|2381.43|4284.64|-1072.83
1700.01|7220429|12.380|139.3563878|0.0023695|8.037558770|0.000023152|22.245663|2.07238|0.015356|0.000508|+0.000645|-0.000372|1.35|1.51|+2.90|-0.13|0.1116|0.2265|+0.3416|-0.1114|89.95|2.78659|0.06842|5044|141.5|152|-131|4.511|0.4775|0.070|-0.885|0.764|0.1445|0.230|-0.059|0.804|0.904|1.730|-0.079|0|0|0.0719|744|297.2|10.9|30.9|19.80884|42.76825|0.5483|0.1670|0|0|3.22363|+0.30031|-1.07199|72.44|737.85|-19.42
1701.01|7222086|10.223|133.5839341|0.0013648|2.439025374|0.000003863|16.560079|2.59828|0.008545|0.000230|+0.000250|-0.000210|1.76|0.76|+1.23|-0.28|0.2152|0.2289|+0.2426|-0.2152|89.38|1.10939|0.04808|7292|274.5|226|-323|4.112|0.248|0.097|-0.399|1.670|0.2805|0.345|-0.216|1.881|0.811|1.325|-0.298|0|0|0.0421|2150|83.2|3.3|36.5|19.83460|42.77706|0.2340|0.3399|0|0|14.44149|+2.26587|-5.69946|5051.35|11528.48|-2066.74
1702.01|7304449|12.198|131.8224443|0.0008393|1.538181528|0.000001531|10.840619|1.13133|0.026534|0.000945|+0.001322|-0.000568|0.75|0.15|+0.15|-0.14|0.1486|0.2173|+0.2861|-0.1485|89.38|1.10273|0.03139|3304|50|50|-50|4.993|0.06|0.060|-0.06|0.242|0.05|0.050|-0.05|0.260|0.050|0.050|-0.050|0|0|0.0163|582|938.3|24.6|45.4|19.84862|42.86692|0.4265|0.2732|0|0|10.18602|+1.06302|-3.06808|27.14|13.82|-10.49
1703.01|7380829|13.323|132.2401111|0.0033510|3.174658795|0.000012934|1.195861|0.03353|0.035724|0.020113|+0.029259|-0.010968|3.89|0.95|+1.41|-0.50|0.9967|0.0306|+0.0377|-0.0235|33.80|10.67403|0.22747|5999|176.5|170|-183|4.417|0.1735|0.088|-0.259|0.945|0.1155|0.127|-0.104|0.996|0.244|0.363|-0.126|0|0|0.0415|1296|433.3|7.7|83.2|19.78333|42.95236|0.3424|0.2923|0|0|0.00321|+0.00009|-0.00014|667.65|722.33|-217.61
1704.01|7386827|13.127|137.7485702|0.0016767|10.418907815|0.000020042|28.882558|3.06563|0.024257|0.000522|+0.000708|-0.000337|2.82|0.73|+1.04|-0.42|0.1256|0.2021|+0.2789|-0.1254|89.95|2.80196|0.05364|5692|169.5|174|-165|4.360|0.184|0.125|-0.243|0.946|0.1065|0.132|-0.081|1.064|0.276|0.392|-0.159|0|0|0.0917|855|714.6|17.3|48.7|19.86763|42.95746|0.4162|0.2561|0|0|4.19875|+0.44566|-0.96650|126.48|140.67|-45.14
1705.01|7522911|14.019|131.8209804|0.0074448|20.499837307|0.000171552|26.877564|13.11820|0.021292|0.000740|+0.000519|-0.000960|2.50|0.75|+1.26|-0.24|0.4285|0.2213|+0.0219|-0.4207|88.81|5.40347|0.19320|6233|191.5|176|-207|4.412|0.1815|0.059|-0.304|1.086|0.1805|0.246|-0.115|1.076|0.324|0.541|-0.106|0|0|0.1510|734|519.0|27.8|20.5|19.35510|43.12183|0.3224|0.3033|0|0|0.87403|+0.42659|-0.09292|68.59|104.57|-19.89
1706.01|7626370|12.210|131.8061315|0.0009210|1.921437396|0.000002123|8.252696|0.87923|0.015340|0.000419|+0.000392|-0.000446|1.43|1.01|+1.85|-0.17|0.2575|0.2361|+0.2147|-0.2575|88.24|1.75189|0.03295|5238|160|175|-145|4.472|0.383|0.093|-0.673|0.784|0.117|0.173|-0.061|0.851|0.602|1.108|-0.096|0|0|0.0279|1276|287.0|5.8|57.2|19.79680|43.27197|0.5072|0.1974|0|0|2.88000|+0.30683|-0.93995|626.79|3161.30|-185.84
1707.01|7703955|13.580|187.7157313|0.0087131|96.105470908|0.001166595|26.887081|1.46559|0.041301|0.038687|+0.071141|-0.006234|3.89|1.05|+1.66|-0.44|0.9614|0.0692|+0.1034|-0.0349|88.24|10.92898|0.90010|5724|165|182|-148|4.483|0.1755|0.076|-0.275|0.824|0.0925|0.122|-0.063|0.862|0.232|0.369|-0.096|0|0|0.3852|378|1171.9|73.4|32.0|19.86821|43.36352|0.3766|0.2763|0|0|0.03981|+0.00217|-0.02500|4.81|6.31|-1.39
1707.02|7703955|13.580|151.0811037|0.0094347|265.467620500|0.004381824|96.026743|46.87567|0.038648|0.005080|+0.001378|-0.008782|3.64|0.98|+1.56|-0.41|0.9375|0.3412|+0.0208|-0.6615|89.38|9.44346|0.48675|5724|165|182|-148|4.483|0.1755|0.076|-0.275|0.824|0.0925|0.122|-0.063|0.862|0.232|0.369|-0.096|0|0|0.7584|269|1147.5|63.6|17.8|19.86821|43.36352|0.3766|0.2763|0|0|0.23769|+4.29307|-0.15133|1.24|1.63|-0.36
1708.01|7750419|13.227|151.4430223|0.0041845|32.773830424|0.000171330|17.497646|7.79651|0.256089|0.263158|+0.294112|-0.232204|25.56|6.17|+10.24|-2.10|1.2312|0.3022|+0.2983|-0.3061|85.94|3.56820|0.20649|5911|165.5|155|-176|4.519|0.1625|0.034|-0.291|1.006|0.12|0.116|-0.124|0.914|0.221|0.366|-0.075|0|0|0.2010|556|587.1|36.0|22.1|19.39215|43.47176|0.3663|0.2812|0|0|0.09435|+0.04204|-0.04662|22.59|26.55|-5.72
1709.01|7768952|11.384|148.4948705|0.0040547|22.468552237|0.000116302|76.613678|4.08619|0.012847|0.000550|+0.000567|-0.000532|4.63|2.13|+1.92|-2.35|0.1214|0.2325|+0.3437|-0.1213|89.95|2.25292|0.15466|5461|205.5|184|-227|3.566|0.3615|0.471|-0.252|1.463|0.43|0.325|-0.535|3.301|1.525|1.371|-1.679|0|0|0.1770|1040|200.7|12.6|19.9|19.78730|43.45085|0.4232|0.2509|0|0|16.85102|+0.89875|-8.03700|276.85|356.32|-220.45
1710.01|7815744|13.582|142.7334316|0.0034068|14.204430090|0.000061848|27.825265|2.38222|0.026872|0.000872|+0.001103|-0.000641|2.02|0.27|+0.40|-0.14|0.1182|0.2282|+0.3383|-0.1181|89.95|3.97894|0.10734|5362|195|214|-176|4.630|0.071|0.033|-0.109|0.740|0.081|0.097|-0.065|0.690|0.092|0.134|-0.050|0|0|0.1039|610|877.3|36.2|26.9|19.30458|43.53861|0.3780|0.2844|0|0|2.01989|+0.17293|-0.69202|32.63|21.79|-8.07
1711.01|7955580|12.970|136.5434827|0.0041035|55.673830924|0.000282940|114.476135|7.24262|0.024816|0.001032|+0.001443|-0.000621|2.53|1.43|+2.53|-0.33|0.0346|0.2266|+0.4186|-0.0345|89.95|3.80541|0.12190|5123|162.5|178|-147|4.428|0.33|0.116|-0.544|0.853|0.0795|0.104|-0.055|0.935|0.528|0.934|-0.122|0|0|0.2709|420|784.2|40.0|21.7|19.35256|43.75532|0.5701|0.1596|0|0|9.15588|+0.57927|-3.44506|7.34|26.30|-2.40
1712.01|8162790|13.406|141.5143725|0.0025042|10.161068662|0.000027558|26.025790|1.56707|0.029121|0.000700|+0.000982|-0.000417|2.90|0.76|+1.19|-0.32|0.0134|0.2096|+0.4060|-0.0132|89.95|3.07001|0.06255|5636|176.5|190|-163|4.462|0.172|0.077|-0.267|0.881|0.095|0.118|-0.072|0.913|0.236|0.372|-0.101|0|0|0.0881|800|1032.4|29.3|42.4|19.38238|44.09049|0.4124|0.2565|0|0|3.22991|+0.19448|-0.99784|96.98|122.37|-28.77
1713.01|8230616|12.541|131.7886267|0.0021587|6.827783903|0.000017404|21.947384|2.13269|0.021851|0.000790|+0.001083|-0.000497|1.32|0.13|+0.15|-0.11|0.0242|0.2212|+0.4183|-0.0241|89.95|2.42874|0.06482|4132|84|94|-74|4.701|0.0455|0.041|-0.05|0.561|0.054|0.066|-0.042|0.554|0.054|0.064|-0.045|0|0|0.0582|562|633.4|21.7|31.5|19.38840|44.18411|0.3995|0.2941|0|0|4.28989|+0.41686|-1.32230|23.64|8.55|-5.08
1713.02|8230616|12.541|137.8258599|0.0015357|2.240486391|0.000004040|11.502338|2.25816|0.019601|0.000703|+0.000687|-0.000719|1.19|0.12|+0.13|-0.10|0.2826|0.2224|+0.1624|-0.2824|88.81|1.45999|0.05127|4132|84|94|-74|4.701|0.0455|0.041|-0.05|0.561|0.054|0.066|-0.042|0.554|0.054|0.064|-0.045|0|0|0.0277|815|489.7|17.9|32.4|19.38840|44.18411|0.3995|0.2941|0|0|5.73497|+1.12590|-1.83542|104.35|37.73|-22.40
1714.01|9655129|11.900|133.7572142|0.0005869|2.744004971|0.000002051|3.486640|1.06868|0.457567|0.210705|+0.326137|-0.095273|40.47|13.82|+22.89|-4.74|1.1764|0.2370|+0.3645|-0.1095|70.47|5.56095|0.03517|5334|157|173|-141|4.492|0.281|0.091|-0.471|0.743|0.103|0.154|-0.052|0.810|0.277|0.458|-0.095|0|0|0.0348|1135|38375.4|204.1|292.6|19.61654|46.37401|0.4573|0.2296|0|0|0.10649|+0.03264|-0.00994|392.49|700.33|-117.74
1715.01|9836959|11.474|228.9438934|0.0037195|105.014115700|0.000678213|103.588628|50.09579|0.016190|0.001582|+0.002405|-0.000758|1.89|0.28|+0.32|-0.24|0.6112|0.2450|+0.0033|-0.4866|89.38|6.28744|0.22133|5855|112.5|111|-114|4.343|0.123|0.118|-0.128|0.917|0.0675|0.074|-0.061|1.069|0.157|0.180|-0.133|0|0|0.4237|410|287.3|10.8|34.2|19.61848|46.67528|0.3689|0.2801|0|0|1.90677|+1.84424|-0.03968|6.70|3.15|-1.96
1716.01|9838949|12.619|136.1977760|0.0026628|4.880838518|0.000014815|14.879131|1.86505|0.016868|0.000563|+0.000735|-0.000391|1.59|1.71|+3.25|-0.16|0.1798|0.2257|+0.2716|-0.1797|89.38|2.51019|0.07488|4929|141.5|155|-128|4.481|0.465|0.085|-0.845|0.817|0.1255|0.200|-0.051|0.861|0.926|1.767|-0.085|0|0|0.0527|879|362.0|12.9|33.7|19.66811|46.61922|0.6152|0.1260|0|0|2.61578|+0.32788|-0.83410|141.00|1345.82|-37.91
1717.01|9895006|12.817|133.7641675|0.0035371|10.561342206|0.000045455|29.610257|4.55226|0.014989|0.000566|+0.000782|-0.000349|1.92|0.55|+0.76|-0.33|0.0708|0.2216|+0.3724|-0.0708|89.95|2.75947|0.12308|5610|163.5|163|-164|4.316|0.1915|0.142|-0.241|1.034|0.1555|0.209|-0.102|1.171|0.334|0.466|-0.201|0|0|0.0954|867|277.3|14.7|21.9|19.57185|46.73634|0.4630|0.2322|0|0|4.40297|+0.67691|-1.54473|133.56|159.13|-52.17
1718.01|9896558|13.680|198.1964635|0.0063892|67.668827024|0.000583341|54.084231|4.41979|0.027750|0.000741|+0.000736|-0.000747|3.27|0.84|+1.23|-0.46|0.2072|0.2172|+0.2275|-0.2070|89.95|9.62252|0.19559|6126|186|173|-199|4.356|0.1845|0.114|-0.255|0.963|0.1265|0.144|-0.109|1.079|0.279|0.405|-0.153|0|0|0.3212|495|906.0|31.7|32.4|19.61125|46.71461|0.3273|0.2977|0|0|0.65357|+0.05341|-0.22462|14.22|15.86|-5.04
1718.02|9896558|13.680|190.5370189|0.0143645|153.343364260|0.003287400|111.499727|17.37500|0.020405|0.001042|+0.000801|-0.001283|2.40|0.62|+0.91|-0.34|0.0324|0.2300|+0.4277|-0.0322|89.95|10.71548|0.60195|6126|186|173|-199|4.356|0.1845|0.114|-0.255|0.963|0.1265|0.144|-0.109|1.079|0.279|0.405|-0.153|0|0|0.5542|377|493.4|40.7|13.0|19.61125|46.71461|0.3273|0.2977|0|0|1.11519|+0.17378|-0.46584|4.78|5.32|-1.70
1719.01|9899483|12.375|132.0517406|0.0019923|1.332560652|0.000002987|1.242603|0.00122|0.217083|0.077969|+0.004691|-0.151247|33.28|13.65|+21.50|-5.81|1.2056|0.0802|+0.0003|-0.1601|13.75|5.96951|0.19150|6784|210|159|-261|4.260|0.2325|0.102|-0.363|1.313|0.2605|0.284|-0.237|1.404|0.576|0.907|-0.245|0|0|0.0259|2203|176.1|4.9|80.8|19.68359|46.76136|0.2713|0.3215|0|0|0.02044|+0.00002|-0.00545|5570.39|10987.19|-2325.76
1720.01|10015937|13.791|168.0803685|0.0063083|59.659429983|0.000632681|39.836789|19.82525|0.038251|0.004827|+0.000223|-0.009431|2.90|0.38|+0.55|-0.20|0.9319|0.3372|+0.0309|-0.6435|88.81|5.23875|0.25889|5349|160|175|-145|4.626|0.07|0.032|-0.108|0.746|0.0815|0.099|-0.064|0.695|0.090|0.132|-0.049|0|0|0.2710|378|1108.2|60.4|21.6|19.57628|46.98976|0.3802|0.2835|0|0|0.33601|+5.35102|-0.18293|4.82|2.94|-1.09
1721.01|10019065|13.259|155.6115302|0.0047169|52.629841668|0.000289750|65.876138|13.02886|0.023073|0.000726|+0.000783|-0.000669|2.08|0.43|+0.71|-0.16|0.3032|0.2209|+0.1386|-0.3032|89.95|5.96391|0.16248|5614|150|155|-145|4.561|0.13|0.029|-0.231|0.908|0.089|0.086|-0.092|0.827|0.172|0.280|-0.064|0|0|0.2663|436|636.8|28.0|29.0|19.65261|46.98399|0.4127|0.2567|0|0|1.95244|+0.38615|-0.54353|8.57|8.56|-2.00
